Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:48:47,66.0,66.0,60.0,60.0,64.0,62.0,58.0,62.0,61.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.6,87.7,0,0.7
2025-04-17_10:48:47,66.0,66.0,60.0,60.0,64.0,62.0,58.0,62.0,61.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.9,87.7,0,0.7
2025-04-17_10:48:47,66.0,65.0,65.0,66.0,66.0,64.0,65.0,64.0,63.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.7,87.8,0,0.7
2025-04-17_10:48:47,66.0,65.0,65.0,66.0,66.0,64.0,65.0,64.0,63.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.8,87.7,0,0.7
2025-04-17_10:48:48,66.0,65.0,65.0,66.0,66.0,64.0,65.0,64.0,63.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.6,87.6,0,0.7
2025-04-17_10:48:48,66.0,65.0,65.0,66.0,66.0,64.0,65.0,64.0,63.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.7,87.6,0,0.7
2025-04-17_10:48:48,66.0,65.0,65.0,66.0,66.0,64.0,65.0,64.0,63.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.4,84.1,0,0.7
2025-04-17_10:48:48,66.0,62.0,60.0,66.0,61.0,61.0,53.0,57.0,59.0,4075.0,4600.0,3400.0,4600.0,4600.0,4600.0,3400.0,3400.0,3400.0,4600.0,4600.0,4600.0,3400.0,3400.0,3400.0,4600.0,4600.0,74.0,100.0,47.6,100.0,100.0,100.0,71.4,71.4,70.0,26.1,100.0,100.0,31.6,35.0,25.0,100.0,100.0,79.9,74.1,0,0.7
2025-04-17_10:48:48,66.0,62.0,60.0,66.0,61.0,61.0,53.0,57.0,59.0,4150.0,4600.0,3400.0,4600.0,4600.0,4600.0,4600.0,3400.0,4600.0,4600.0,4600.0,4600.0,3400.0,3400.0,4600.0,4600.0,4600.0,53.0,100.0,4.8,65.0,100.0,100.0,65.0,9.5,4.8,20.0,100.0,76.2,4.5,4.8,4.8,100.0,100.0,69.6,63.6,0,0.7
2025-04-17_10:48:49,66.0,62.0,60.0,66.0,61.0,61.0,53.0,57.0,59.0,3463.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4409.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,30.2,36.4,9.5,57.1,38.1,52.4,57.1,14.3,22.7,20.0,50.0,5.0,9.5,13.6,5.0,57.1,33.3,42.6,36.1,0,1.0
2025-04-17_10:48:49,66.0,62.0,60.0,66.0,61.0,61.0,53.0,57.0,59.0,3465.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1420.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.8,4.5,4.5,0.0,0.0,0.0,0.0,9.1,0.0,52.2,4.3,4.3,4.5,0.0,8.3,0.0,0.0,8.3,2.3,0,0.7
2025-04-17_10:48:49,66.0,62.0,60.0,66.0,61.0,61.0,53.0,57.0,59.0,3409.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3545.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.8,0.0,12.5,0.0,0.0,0.0,0.0,9.1,4.5,0.0,34.8,4.3,4.5,4.3,0.0,0.0,8.7,10.4,4.3,0,0.7
2025-04-17_10:48:49,48.0,48.0,48.0,48.0,48.0,46.0,47.0,47.0,47.0,3321.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2137.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.3,0.0,4.5,0.0,0.0,0.0,0.0,9.1,4.3,0.0,28.6,0.0,12.5,0.0,0.0,0.0,4.5,9.6,3.5,0,0.7
